Name	Score
219471_at	0.00717765261425664
8125483	0.00717765261425664
230741_at	0.0072230397051658
8171182	0.0072230397051658
211557_x_at	0.00726842627921717
8152867	0.00726842627921717
214164_x_at	0.00731381233641076
8138231	0.00731381233641076
210072_at	0.00735919787674657
7897620	0.00735919787674657
205859_at	0.00740458290022461
8081740	0.00740458290022461
202897_at	0.00744996740684484
8055624	0.00744996740684484
209083_at	0.00749535139660731
8047161	0.00749535139660731
1554240_a_at	0.00754073486951199
8082086	0.00754073486951199
221210_s_at	0.00758611782555888
7930498	0.00758611782555888
219574_at	0.007631500264748
7955908	0.007631500264748
205128_x_at	0.00767688218707933
8178977	0.00767688218707933
218231_at	0.00772226359255287
7935270	0.00772226359255287
201720_s_at	0.00776764448116864
7995492	0.00776764448116864
217362_x_at	0.00781302485292662
8109843	0.00781302485292662
204220_at	0.00785840470782682
7907657	0.00785840470782682
221651_x_at	0.00790378404586923
7994769	0.00790378404586923
201847_at	0.00794916286705387
8109350	0.00794916286705387
211794_at	0.00799454117138072
8071069	0.00799454117138072
204882_at	0.00803991895884979
7917741	0.00803991895884979
224357_s_at	0.00808529622946107
8042391	0.00808529622946107
227055_at	0.00813067298321458
8152764	0.00813067298321458
214366_s_at	0.0081760492201103
8091402	0.0081760492201103
211138_s_at	0.00822142494014823
8151074	0.00822142494014823
209924_at	0.00826680014332839
7980115	0.00826680014332839
1555812_a_at	0.00831217482965076
8102232	0.00831217482965076
203047_at	0.00835754899911534
7980580	0.00835754899911534
210058_at	0.00840292265172215
8180166	0.00840292265172215
207677_s_at	0.00844829578747117
7928171	0.00844829578747117
32128_at	0.00849366840636241
7988921	0.00849366840636241
215379_x_at	0.00853904050839588
8036224	0.00853904050839588
221671_x_at	0.00858441209357154
8164644	0.00858441209357154
215813_s_at	0.00862978316188943
7990231	0.00862978316188943
226817_at	0.00867515371334954
7926786	0.00867515371334954
212235_at	0.00872052374795187
8110055	0.00872052374795187
227184_at	0.00876589326569641
8147830	0.00876589326569641
231914_at	0.00881126226658317
8149673	0.00881126226658317
44790_s_at	0.00885663075061215
7957298	0.00885663075061215
201666_at	0.00890199871778335
8152988	0.00890199871778335
213475_s_at	0.00894736616809676
8043431	0.00894736616809676
211582_x_at	0.00899273310155239
7978312	0.00899273310155239
225660_at	0.00903809951815024
8099841	0.00903809951815024
226517_at	0.0090834654178903
7953428	0.0090834654178903
228343_at	0.00912883080077258
8146943	0.00912883080077258
208306_x_at	0.00917419566679708
8072710	0.00917419566679708
233177_s_at	0.0092195600159638
8014551	0.0092195600159638
209500_x_at	0.00926492384827273
8116086	0.00926492384827273
224795_x_at	0.00931028716372387
8178833	0.00931028716372387
204057_at	0.00935564996231724
8072678	0.00935564996231724
203473_at	0.00940101224405283
7979671	0.00940101224405283
237176_at	0.00944637400893063
8018922	0.00944637400893063
218084_x_at	0.00949173525695065
7945132	0.00949173525695065
211336_x_at	0.00953709598811288
8094259	0.00953709598811288
228094_at	0.00958245620241733
8114225	0.00958245620241733
239294_at	0.00962781589986401
7980438	0.00962781589986401
226354_at	0.00967317508045289
8042416	0.00967317508045289
217984_at	0.009718533744184
8153959	0.009718533744184
212658_at	0.00976389189105732
7970162	0.00976389189105732
222670_s_at	0.00980924952107286
7896705	0.00980924952107286
210784_x_at	0.00985460663423061
7922689	0.00985460663423061
210559_s_at	0.00989996323053059
8056993	0.00989996323053059
235856_at	0.00994531930997278
8080344	0.00994531930997278
209875_s_at	0.00999067487255719
8009653	0.00999067487255719
213869_x_at	0.0100360299182838
8176174	0.0100360299182838
228869_at	0.0100813844471527
8177732	0.0100813844471527
203139_at	0.0101267384591637
7910559	0.0101267384591637
210889_s_at	0.010172091954317
8134814	0.010172091954317
44673_at	0.0102174449326125
8016099	0.0102174449326125
225353_s_at	0.0102627973940502
8115464	0.0102627973940502
201201_at	0.0103081493386301
7978595	0.0103081493386301
210992_x_at	0.0103535007663523
8119132	0.0103535007663523
201278_at	0.0103988516772166
7925062	0.0103988516772166
204043_at	0.0104442020712232
8058552	0.0104442020712232
202896_s_at	0.010489551948372
8039257	0.010489551948372
207104_x_at	0.010534901308663
8082003	0.010534901308663
227647_at	0.0105802501520963
8072015	0.0105802501520963
203148_s_at	0.0106255984786717
7959205	0.0106255984786717
224674_at	0.0106709462883894
8062349	0.0106709462883894
203472_s_at	0.0107162935812493
7919888	0.0107162935812493
211434_s_at	0.0107616403572514
8136557	0.0107616403572514
204981_at	0.0108069866163957
7981290	0.0108069866163957
212543_at	0.0108523323586822
7908003	0.0108523323586822
35820_at	0.010897677584111
8112865	0.010897677584111
227266_s_at	0.0109430222926819
8163402	0.0109430222926819
217478_s_at	0.0109883664843951
7905789	0.0109883664843951
229295_at	0.0110337101592505
7994826	0.0110337101592505
207540_s_at	0.0110790533172481
8151890	0.0110790533172481
202345_s_at	0.011124395958388
8121588	0.011124395958388
205801_s_at	0.01116973808267
8044375	0.01116973808267
203508_at	0.0112150796900943
8056860	0.0112150796900943
229968_at	0.0112604207806608
8069541	0.0112604207806608
1552315_at	0.0113057613543695
7938396	0.0113057613543695
228372_at	0.0113511014112204
8009253	0.0113511014112204
212587_s_at	0.0113964409512136
8166730	0.0113964409512136
205020_s_at	0.0114417799743489
7920531	0.0114417799743489
223922_x_at	0.0114871184806265
8101757	0.0114871184806265
203471_s_at	0.0115324564700463
8159521	0.0115324564700463
223344_s_at	0.0115777939426083
8018352	0.0115777939426083
203490_at	0.0116231308983125
8115783	0.0116231308983125
215867_x_at	0.011668467337159
7958202	0.011668467337159
1552316_a_at	0.0117138032591476
7949904	0.0117138032591476
226111_s_at	0.0117591386642785
7920971	0.0117591386642785
235417_at	0.0118044735525516
7989968	0.0118044735525516
201564_s_at	0.0118498079239669
8171896	0.0118498079239669
201670_s_at	0.0118951417785245
8132819	0.0118951417785245
203332_s_at	0.0119404751162242
8044574	0.0119404751162242
1553706_at	0.0119858079370662
8175177	0.0119858079370662
224252_s_at	0.0120311402410504
8172471	0.0120311402410504
209734_at	0.0120764720281768
8113130	0.0120764720281768
204440_at	0.0121218032984454
8173287	0.0121218032984454
206214_at	0.0121671340518562
8042576	0.0121671340518562
214181_x_at	0.0122124642884093
7981728	0.0122124642884093
214467_at	0.0122577940081045
8018082	0.0122577940081045
226804_at	0.012303123210942
8065855	0.012303123210942
202626_s_at	0.0123484518969217
8132646	0.0123484518969217
213160_at	0.0123937800660436
7923141	0.0123937800660436
204116_at	0.0124391077183078
8125470	0.0124391077183078
231780_at	0.0124844348537141
7966315	0.0124844348537141
227463_at	0.0125297614722627
7896690	0.0125297614722627
209395_at	0.0125750875739535
8059650	0.0125750875739535
217733_s_at	0.0126204131587865
8018177	0.0126204131587865
217755_at	0.0126657382267617
8097991	0.0126657382267617
223660_at	0.0127110627778792
7977511	0.0127110627778792
213241_at	0.0127563868121388
8045247	0.0127563868121388
236099_at	0.0128017103295407
8118111	0.0128017103295407
40420_at	0.0128470333300848
8117760	0.0128470333300848
209360_s_at	0.0128923558137711
7987475	0.0128923558137711
212737_at	0.0129376777805996
8117777	0.0129376777805996
208998_at	0.0129829992305704
8021208	0.0129829992305704
200736_s_at	0.0130283201636833
7950731	0.0130283201636833
208146_s_at	0.0130736405799385
8121277	0.0130736405799385
232024_at	0.0131189604793359
7981720	0.0131189604793359
201631_s_at	0.0131642798618755
7921637	0.0131642798618755
204881_s_at	0.0132095987275573
7931353	0.0132095987275573
204629_at	0.0132549170763814
8083457	0.0132549170763814
213888_s_at	0.0133002349083476
8138091	0.0133002349083476
229860_x_at	0.0133455522234561
8135363	0.0133455522234561
219519_s_at	0.0133908690217068
8089911	0.0133908690217068
203649_s_at	0.0134361853030997
7948332	0.0134361853030997
205114_s_at	0.0134815010676349
7964701	0.0134815010676349
203505_at	0.0135268163153122
7963289	0.0135268163153122
208189_s_at	0.0135721310461318
7935337	0.0135721310461318
204787_at	0.0136174452600936
7896697	0.0136174452600936
209696_at	0.0136627589571976
7899394	0.0136627589571976
222483_at	0.0137080721374438
8007757	0.0137080721374438
211795_s_at	0.0137533848008322
7981740	0.0137533848008322
208987_s_at	0.0137986969473629
8156321	0.0137986969473629
225502_at	0.0138440085770358
8160889	0.0138440085770358
218807_at	0.0138893196898509
7896694	0.0138893196898509
232843_s_at	0.0139346302858082
7944152	0.0139346302858082
207354_at	0.0139799403649077
7977615	0.0139799403649077
205819_at	0.0140252499271494
7898793	0.0140252499271494
211581_x_at	0.0140705589725334
8080487	0.0140705589725334
209933_s_at	0.0141158675010595
7980327	0.0141158675010595
206134_at	0.0141611755127279
7913319	0.0141611755127279
218831_s_at	0.0142064830075385
7948399	0.0142064830075385
206074_s_at	0.0142517899854914
8092177	0.0142517899854914
213002_at	0.0142970964465864
7950906	0.0142970964465864
205159_at	0.0143424023908237
8043459	0.0143424023908237
202524_s_at	0.0143877078182032
8043465	0.0143877078182032
227346_at	0.0144330127287248
7896689	0.0144330127287248
209714_s_at	0.0144783171223888
7953569	0.0144783171223888
210735_s_at	0.0145236209991949
7965812	0.0145236209991949
235668_at	0.0145689243591432
8025076	0.0145689243591432
243366_s_at	0.0146142272022338
8091260	0.0146142272022338
208894_at	0.0146595295284666
7924150	0.0146595295284666
219159_s_at	0.0147048313378416
7981601	0.0147048313378416
211367_s_at	0.0147501326303588
8012605	0.0147501326303588
208594_x_at	0.0147954334060182
8096004	0.0147954334060182
211430_s_at	0.0148407336648199
8172110	0.0148407336648199
209312_x_at	0.0148860334067637
7995096	0.0148860334067637
209619_at	0.0149313326318498
8033912	0.0149313326318498
205656_at	0.0149766313400781
8126798	0.0149766313400781
208885_at	0.0150219295314486
8018364	0.0150219295314486
209367_at	0.0150672272059614
7956989	0.0150672272059614
201489_at	0.0151125243636163
8134552	0.0151125243636163
213136_at	0.0151578210044135
8011826	0.0151578210044135
38487_at	0.0152031171283529
8122827	0.0152031171283529
1555728_a_at	0.0152484127354345
7933842	0.0152484127354345
210982_s_at	0.0152937078256583
7994131	0.0152937078256583
1552553_a_at	0.0153390023990243
8179019	0.0153390023990243
211192_s_at	0.0153842964555326
8126269	0.0153842964555326
224374_s_at	0.0154295899951831
8152845	0.0154295899951831
205786_s_at	0.0154748830179758
8002762	0.0154748830179758
207277_at	0.0155201755239107
8111739	0.0155201755239107
203652_at	0.0155654675129878
8004510	0.0155654675129878
222868_s_at	0.0156107589852071
8066117	0.0156107589852071
214836_x_at	0.0156560499405687
8068974	0.0156560499405687
1554285_at	0.0157013403790725
8053484	0.0157013403790725
223405_at	0.0157466303007185
8171684	0.0157466303007185
211661_x_at	0.0157919197055067
8099760	0.0157919197055067
217078_s_at	0.0158372085934371
7942569	0.0158372085934371
38964_r_at	0.0158824969645098
8157650	0.0158824969645098
227780_s_at	0.0159277848187246
8033605	0.0159277848187246
204425_at	0.0159730721560817
8053690	0.0159730721560817
226679_at	0.016018358976581
8080184	0.016018358976581
203123_s_at	0.0160636452802225
8019486	0.0160636452802225
213062_at	0.0161089310670062
7902883	0.0161089310670062
205392_s_at	0.0161542163369322
8120602	0.0161542163369322
209949_at	0.0161995010900003
8123609	0.0161995010900003
226436_at	0.0162447853262107
7940869	0.0162447853262107
216905_s_at	0.0162900690455633
8047763	0.0162900690455633
202208_s_at	0.0163353522480581
7981730	0.0163353522480581
223655_at	0.0163806349336952
8025255	0.0163806349336952
205192_at	0.0164259171024744
8092457	0.0164259171024744
49306_at	0.0164711987543959
7936884	0.0164711987543959
217983_s_at	0.0165164798894596
8004521	0.0165164798894596
213553_x_at	0.0165617605076655
8112803	0.0165617605076655
214866_at	0.0166070406090136
8044499	0.0166070406090136
212873_at	0.0166523201935039
8155883	0.0166523201935039
226659_at	0.0166975992611365
8022488	0.0166975992611365
219593_at	0.0167428778119113
8063078	0.0167428778119113
219125_s_at	0.0167881558458283
7902553	0.0167881558458283
202545_at	0.0168334333628875
7898799	0.0168334333628875
212942_s_at	0.0168787103630889
8060627	0.0168787103630889
201508_at	0.0169239868464325
7984217	0.0169239868464325
204232_at	0.0169692628129184
7904452	0.0169692628129184
204789_at	0.0170145382625465
8129458	0.0170145382625465
236583_at	0.0170598131953168
7909188	0.0170598131953168
228167_at	0.0171050876112293
8042144	0.0171050876112293
219890_at	0.017150361510284
8142452	0.017150361510284
209166_s_at	0.0171956348924809
8119016	0.0171956348924809
1558034_s_at	0.0172409077578201
8178095	0.0172409077578201
213193_x_at	0.0172861801063015
8179331	0.0172861801063015
206868_at	0.0173314519379251
7949765	0.0173314519379251
230925_at	0.0173767232526909
7979757	0.0173767232526909
229225_at	0.0174219940505989
8152863	0.0174219940505989
205542_at	0.0174672643316492
8167603	0.0174672643316492
205090_s_at	0.0175125340958416
8019507	0.0175125340958416
205147_x_at	0.0175578033431763
8081710	0.0175578033431763
202310_s_at	0.0176030720736532
8068254	0.0176030720736532
235735_at	0.0176483402872723
7914563	0.0176483402872723
214669_x_at	0.0176936079840337
8024572	0.0176936079840337
202705_at	0.0177388751639372
7981724	0.0177388751639372
202207_at	0.017784141826983
7898211	0.017784141826983
214339_s_at	0.017829407973171
8043474	0.017829407973171
204416_x_at	0.0178746736025012
8131600	0.0178746736025012
204825_at	0.0179199387149736
8069880	0.0179199387149736
219666_at	0.0179652033105882
8118324	0.0179652033105882
223159_s_at	0.0180104673893451
8045182	0.0180104673893451
209773_s_at	0.0180557309512442
8014233	0.0180557309512442
205997_at	0.0181009939962854
8001693	0.0181009939962854
227420_at	0.0181462565244689
8118149	0.0181462565244689
215223_s_at	0.0181915185357947
8177988	0.0181915185357947
204670_x_at	0.0182367800302626
8179268	0.0182367800302626
204829_s_at	0.0182820410078728
7977933	0.0182820410078728
222173_s_at	0.0183273014686251
8037374	0.0183273014686251
223484_at	0.0183725614125197
8003298	0.0183725614125197
201959_s_at	0.0184178208395565
8131179	0.0184178208395565
204446_s_at	0.0184630797497356
8143070	0.0184630797497356
201288_at	0.0185083381430568
8132347	0.0185083381430568
222817_at	0.0185535960195203
7966356	0.0185535960195203
203213_at	0.0185988533791259
8086503	0.0185988533791259
223657_at	0.0186441102218738
7913169	0.0186441102218738
229560_at	0.0186893665477639
8043480	0.0186893665477639
203104_at	0.0187346223567963
7892661	0.0187346223567963
212663_at	0.0187798776489708
8083494	0.0187798776489708
232488_at	0.0188251324242876
7981722	0.0188251324242876
220162_s_at	0.0188703866827466
8021376	0.0188703866827466
220462_at	0.0189156404243478
8072360	0.0189156404243478
1555758_a_at	0.0189608936490912
7997712	0.0189608936490912
230292_at	0.0190061463569768
8099537	0.0190061463569768
211991_s_at	0.0190513985480047
8030804	0.0190513985480047
217148_x_at	0.0190966502221747
8084206	0.0190966502221747
205479_s_at	0.019141901379487
7945944	0.019141901379487
201853_s_at	0.0191871520199415
8117800	0.0191871520199415
227923_at	0.0192324021435382
8007446	0.0192324021435382
204150_at	0.0192776517502772
7894501	0.0192776517502772
210895_s_at	0.0193229008401583
8162729	0.0193229008401583
215946_x_at	0.0193681494131817
7960771	0.0193681494131817
202120_x_at	0.0194133974693473
8140971	0.0194133974693473
203755_at	0.0194586450086551
8063394	0.0194586450086551
206363_at	0.0195038920311051
8180034	0.0195038920311051
210176_at	0.0195491385366973
8051396	0.0195491385366973
212314_at	0.0195943845254318
7988789	0.0195943845254318
203523_at	0.0196396299973085
7897482	0.0196396299973085
211133_x_at	0.0196848749523274
7903893	0.0196848749523274
235709_at	0.0197301193904885
7909146	0.0197301193904885
201587_s_at	0.0197753633117918
7959267	0.0197753633117918
202688_at	0.0198206067162373
7936529	0.0198206067162373
227060_at	0.0198658496038251
8060738	0.0198658496038251
230110_at	0.0199110919745551
7980189	0.0199110919745551
222838_at	0.0199563338284273
8130505	0.0199563338284273
213135_at	0.0200015751654417
7906107	0.0200015751654417
206617_s_at	0.0200468159855983
7944722	0.0200468159855983
1555486_a_at	0.0200920562888972
7944769	0.0200920562888972
209607_x_at	0.0201372960753382
8099326	0.0201372960753382
205099_s_at	0.0201825353449215
7896707	0.0201825353449215
226728_at	0.020227774097647
8118158	0.020227774097647
225285_at	0.0202730123335147
8177996	0.0202730123335147
240873_x_at	0.0203182500525246
8179276	0.0203182500525246
224356_x_at	0.0203634872546768
8068238	0.0203634872546768
212592_at	0.0204087239399711
7960933	0.0204087239399711
227002_at	0.0204539601084077
8137250	0.0204539601084077
204039_at	0.0204991957599865
8140478	0.0204991957599865
217028_at	0.0205444308947075
7967841	0.0205444308947075
226068_at	0.0205896655125708
7992646	0.0205896655125708
224283_x_at	0.0206348996135762
7958019	0.0206348996135762
229070_at	0.0206801331977239
8070826	0.0206801331977239
211725_s_at	0.0207253662650138
7995263	0.0207253662650138
224917_at	0.0207705988154459
7910950	0.0207705988154459
208488_s_at	0.0208158308490202
8142468	0.0208158308490202
229686_at	0.0208610623657368
8118116	0.0208610623657368
232724_at	0.0209062933655955
8118833	0.0209062933655955
223280_x_at	0.0209515238485965
8000284	0.0209515238485965
204912_at	0.0209967538147397
7906622	0.0209967538147397
209396_s_at	0.0210419832640251
7991335	0.0210419832640251
31826_at	0.0210872121964527
7906720	0.0210872121964527
208540_x_at	0.0211324406120226
8020806	0.0211324406120226
209201_x_at	0.0211776685107346
8004497	0.0211776685107346
225636_at	0.0212228958925889
8050427	0.0212228958925889
227645_at	0.0212681227575854
7947815	0.0212681227575854
228593_at	0.0213133491057241
8138689	0.0213133491057241
244654_at	0.021358574937005
7948229	0.021358574937005
211113_s_at	0.0214038002514282
8085531	0.0214038002514282
201850_at	0.0214490250489935
7980496	0.0214490250489935
217752_s_at	0.0214942493297011
8014349	0.0214942493297011
214054_at	0.0215394730935509
7893036	0.0215394730935509
206584_at	0.0215846963405429
8022531	0.0215846963405429
1558290_a_at	0.0216299190706771
7981732	0.0216299190706771
204174_at	0.0216751412839536
8035380	0.0216751412839536
218308_at	0.0217203629803723
8115957	0.0217203629803723
218404_at	0.0217655841599331
7921434	0.0217655841599331
219918_s_at	0.0218108048226362
7896719	0.0218108048226362
220532_s_at	0.0218560249684816
7988644	0.0218560249684816
236293_at	0.0219012445974691
8073474	0.0219012445974691
223501_at	0.0219464637095988
8163629	0.0219464637095988
205269_at	0.0219916823048708
8156373	0.0219916823048708
37170_at	0.022036900383285
8107706	0.022036900383285
201212_at	0.0220821179448414
7918657	0.0220821179448414
216176_at	0.02212733498954
8061542	0.02212733498954
213524_s_at	0.0221725515173808
8068422	0.0221725515173808
203547_at	0.0222177675283639
8043470	0.0222177675283639
1552807_a_at	0.0222629830224892
7921625	0.0222629830224892
202901_x_at	0.0223081979997567
7961111	0.0223081979997567
240440_at	0.0223534124601664
8157638	0.0223534124601664
204445_s_at	0.0223986264037183
8035297	0.0223986264037183
218072_at	0.0224438398304124
8030171	0.0224438398304124
220111_s_at	0.0224890527402488
7930148	0.0224890527402488
202998_s_at	0.0225342651332274
8046124	0.0225342651332274
207238_s_at	0.0225794770093482
8136067	0.0225794770093482
202894_at	0.0226246883686112
7914184	0.0226246883686112
201613_s_at	0.0226698992110164
8046380	0.0226698992110164
1554508_at	0.0227151095365638
